636,-5,1,14,6,-1,2,8,12
637,-5,0,10,-1,5,0,-13,12
638,6,-14,11,8,-9,-13,6,14
639,-8,-9,-5,15,-2,-1,-10,-9
640,0,-4,10,-12,6,9,9,-13
641,5,-14,-13,-10,13,-15,0,15
642,1,-12,3,-1,15,-11,13,-9
643,4,6,10,12,4,13,7,-12
644,15,7,7,5,14,-12,12,-16
645,-6,-10,-2,-6,6,13,13,-10
646,10,-16,-15,-3,-7,-6,2,-10
647,-7,-11,-4,12,-16,14,2,2
648,-14,10,-13,13,-16,-11,1,-1
649,6,-4,-13,4,-12,-16,2,13
650,12,0,7,3,13,-1,-1,-6
651,-14,12,2,1,-16,-5,13,-4
652,-10,2,1,5,14,5,5,6
653,0,-2,-3,-10,5,-5,-12,-12
654,15,-12,-11,1,11,-8,-7,8
655,-12,-12,-11,12,-6,-1,9,-6
656,-14,-8,3,-9,-13,6,-2,13
657,-12,1,-10,1,5,-12,-13,-4
658,7,11,1,-12,-6,-15,4,14
659,-4,15,-16,-14,-16,2,9,-14
660,3,-12,-11,14,-5,-15,2,-9
661,11,-10,-4,5,0,9,9,15
662,-15,-9,-11,14,-12,1,7,-16
663,-8,11,1,-10,3,13,12,-15
664,-11,-15,0,13,12,-14,-8,0
665,15,0,-2,-5,-8,11,4,-5
666,-15,-8,-14,-12,-9,11,-15,-14
667,12,0,14,14,13,3,10,1
668,3,-11,-16,-9,6,4,2,11
669,-10,10,-3,14,-4,1,-11,12
670,3,-15,-16,-4,-13,-9,14,-2
671,12,8,15,3,-16,7,-4,-9
672,-13,13,12,11,-15,10,-8,-7
673,-10,-12,-1,10,8,15,-12,4
674,8,2,1,0,14,-2,7,4
675,-5,6,-1,6,4,-4,4,12
676,-14,-6,-1,15,1,3,-5,11
677,-3,2,-15,10,14,-13,-13,8
678,9,5,9,-14,11,-16,-7,6
679,11,-7,6,11,-12,15,-16,-6
680,1,15,9,10,14,14,15,8
681,-8,5,-16,-10,3,-4,-5,-12
682,-3,10,1,-2,12,15,-6,15
683,-16,-15,5,-6,-5,-14,1,-3
684,-9,13,-1,-14,2,-2,9,7
685,-2,1,-10,-3,-4,0,-3,-3
686,6,-11,-6,3,2,-14,-11,-12
687,-1,-15,-1,2,11,1,9,10
688,-11,-3,-7,-5,10,-6,-12,12
689,7,3,7,9,-14,-8,-11,-14
690,-3,-4,5,6,7,8,-4,-8
691,-13,9,3,6,7,-13,-14,-12
692,-5,-8,6,-2,2,10,1,-9
693,-7,11,7,-7,-8,-12,6,12
694,-11,8,0,10,-3,12,-6,-9
695,7,-10,-7,-4,-16,3,-5,-4
696,-12,5,-11,-5,-11,9,10,15
697,9,0,8,15,10,0,-12,4
698,-16,6,-14,-11,-15,-3,14,-1
699,-2,15,-7,4,7,-3,-3,12
700,1,-9,-1,-5,11,2,12,-2
701,12,-3,4,-11,9,9,5,-6
702,14,11,-2,-9,-12,-15,-6,0
703,-5,7,-14,-4,2,-9,11,5
704,-15,0,8,0,15,-16,-1,5
705,4,-14,-4,15,1,-15,-1,-16
706,-12,6,0,5,-15,0,-9,3
707,-7,9,-16,-10,-14,10,1,13
708,-7,13,-11,0,-12,-2,-15,-10
709,0,2,-16,-9,12,-6,-2,11
710,13,-12,11,-10,5,-5,5,12
711,8,-6,8,2,-10,0,2,-6
712,-2,1,-13,-16,2,-16,12,-2
713,3,11,3,-9,-7,-13,-9,10
714,-11,15,-10,-12,-8,-8,-4,-7
715,12,15,9,9,11,11,-8,-11
716,-16,10,13,6,8,13,7,-1
717,12,13,6,-5,-13,-10,0,0
718,6,-10,7,-12,-10,6,7,15
719,-15,14,-16,-5,7,13,-7,-11
720,-8,7,-15,-9,-10,7,-11,-8
721,-15,-12,0,-1,0,13,-6,-14
722,-2,10,-3,-11,-4,-15,-16,-11
723,-11,-4,15,12,-4,-8,-16,15
724,-3,-4,4,6,-6,-11,8,13
725,11,1,14,-13,-9,-13,7,-15
726,10,-9,11,-2,-10,-3,0,-14
727,10,2,1,-12,0,-14,-13,6
728,-13,-4,-16,-3,-3,-7,-3,12
729,-16,5,13,-2,-10,9,-15,3
730,-3,-3,-5,3,-8,2,4,15
731,-4,-14,10,2,4,1,12,5
732,-4,-9,0,8,5,12,8,10
733,12,6,7,-2,8,-15,8,14
734,-5,-11,-12,7,12,2,-15,10
735,7,-3,-5,-10,-8,-10,-5,-11
736,-4,-1,9,1,-13,-1,11,3
737,5,-16,13,13,-4,7,6,6
738,4,0,-13,-4,-14,4,-8,0
739,15,-15,-2,2,-13,-10,12,14
740,4,3,-10,-14,4,7,-16,15
741,13,-15,-14,4,-14,-7,-11,7
742,-15,5,-10,1,-6,-2,8,-4
743,-1,-9,-4,4,-14,-11,-13,13
744,4,0,-5,6,-4,-11,6,11
745,-7,12,15,-10,-4,-1,1,5
746,-8,4,-4,7,0,1,-8,-4
747,6,-14,-12,3,8,-11,-15,-14
748,2,1,-7,10,-7,11,13,8
749,11,-4,-15,8,14,-12,-8,9
750,14,-8,9,-1,-5,-12,-4,-4
751,2,-2,-10,13,-14,-10,-14,-7
752,10,-8,-1,-9,3,-10,-16,12
753,6,15,-6,-10,9,-8,13,8
754,-12,-8,-1,12,13,-6,7,-9
755,-12,-13,3,-4,7,1,-16,5
756,-2,0,5,15,3,6,0,11
757,7,14,15,-4,8,11,12,-6
758,6,-5,5,6,1,1,8,7
759,-4,-14,-10,-8,-6,-13,-12,0
760,1,-1,-9,13,-3,1,4,-9
761,-5,-14,5,-16,-16,13,0,-5
762,-12,8,-5,-1,3,3,-10,-11
763,-6,0,4,-12,3,-7,-8,13
764,0,-11,8,9,-7,-15,10,-2
765,12,14,14,-13,-12,-6,5,-1
766,14,5,4,12,-6,-6,-3,13
767,15,14,12,-1,9,7,-9,-5
768,-1,-13,14,-6,-8,-4,-9,-8
769,-13,-14,8,8,9,-10,1,5
770,-8,-15,-8,-4,-14,-12,8,12
771,0,-7,3,-5,-5,-15,8,-4
772,1,12,-4,-13,-2,-2,-6,-15
773,5,-15,15,10,1,-14,5,12
774,-2,5,13,-4,-8,-14,-3,3
775,-6,-10,3,2,11,14,-11,3
776,14,8,-2,7,15,9,2,5
777,-6,-16,-14,-8,-6,15,-5,11
778,-6,8,10,-5,-3,13,2,-3
779,6,-3,3,-5,5,-4,3,-6
780,-9,-2,-3,-2,14,1,-11,-3
781,4,-12,-1,-15,5,14,-13,4
782,-9,-9,3,-8,0,-1,6,4
783,-3,-6,-8,7,5,-8,9,-16
784,0,11,8,15,12,-4,-15,6
785,-6,7,-4,1,5,-14,-9,-1
786,-1,14,11,1,-7,6,-3,1
787,14,-3,0,11,7,3,-12,-11
788,-9,-12,2,-11,13,3,-13,11
789,-16,15,-6,-8,4,-3,14,13
790,-9,13,-1,12,4,12,14,-3
791,2,8,2,11,0,15,-6,11
792,7,11,10,-12,9,11,-6,-3
793,15,-2,-16,-1,-8,5,11,3
794,-10,-2,-16,-14,2,-14,6,-5
795,15,4,8,14,6,-7,-16,-9
796,8,-8,5,-12,-12,14,-10,9
797,-3,15,-12,-9,-5,8,-9,-15
798,9,12,-8,-8,9,-15,-9,2
799,7,15,1,10,-12,-5,5,15
800,7,-10,2,-16,-15,-5,-3,-13
801,8,6,4,14,-10,10,-12,-7
802,-13,-1,10,-9,6,-5,9,1
803,15,-14,7,8,-10,10,1,-7
804,13,11,9,14,1,-13,3,-1
805,15,8,-13,-15,-16,9,2,10
806,7,-1,1,-15,-9,12,-9,-10
807,-13,-12,6,-16,-7,8,-15,2
808,15,2,-6,-9,4,-1,-16,11
809,-15,-1,6,-7,10,-11,13,-6
810,-11,-1,12,3,0,-7,8,10
811,-9,9,-11,2,11,-9,-5,5
812,-6,-6,13,11,-1,8,1,12
813,14,8,-1,11,9,2,-6,-9
814,-7,5,-12,12,-4,3,-5,-9
815,-12,-13,-5,0,1,5,0,1
816,-10,-9,15,-1,-1,-10,-10,9
817,2,-3,13,-14,7,-14,12,-2
818,-10,-13,2,8,-12,12,8,-8
819,-8,-4,-2,-5,10,9,-10,-2
820,-5,-7,0,-9,-3,-15,-6,-6
821,15,2,10,-11,0,6,-16,-16
822,10,-7,5,-13,0,-1,-8,3
823,-3,10,15,-5,-4,-11,3,-6
824,13,5,-8,2,0,7,10,3
825,1,-6,10,-4,8,-8,15,6
826,-2,4,0,-11,-16,6,8,2
827,-7,5,4,-3,-5,-16,-6,6
828,6,14,-12,12,10,1,12,-10
829,-16,10,-12,-4,2,-1,3,-13
830,14,3,-7,5,5,10,-15,-9
831,-4,-15,-2,-16,-6,11,0,-8
832,-10,12,0,-7,13,-14,14,-5
833,-13,-7,-9,-14,-16,1,15,-3
834,11,-4,7,-6,-2,-10,5,15
835,-1,-15,-5,14,-7,0,-4,-13
836,-9,8,-10,9,2,-2,-3,-14
837,0,-6,-3,4,-15,-2,13,7
838,9,1,0,5,0,-6,11,0
839,-6,1,-4,-7,11,-16,14,-8
840,-7,6,14,8,5,-11,-14,8
841,13,6,5,-13,2,8,-3,-2
842,-7,-13,-10,1,5,7,-1,-11
843,11,15,9,10,9,-14,15,7
844,10,5,12,-15,-14,-2,-8,-15
845,-9,9,-6,-1,13,6,3,4
846,-11,-12,-5,-4,14,-11,-7,-16
847,-14,-15,-10,3,-5,-12,-12,0
848,4,11,7,-11,-14,1,-2,3
849,-7,5,-10,13,14,-15,12,0
850,-2,-1,0,6,1,-16,-2,4
851,-13,-6,-3,8,4,-15,-13,-2
852,-13,5,15,-6,-8,-15,15,11
853,-10,4,13,-1,7,7,-6,10
854,9,-5,2,13,-14,-12,13,14
855,1,-1,12,-4,-10,4,9,-12
856,10,-13,-3,-9,15,7,-1,-15
857,-1,-15,7,-16,2,-4,3,6
858,7,9,-1,15,-12,-12,14,-2
859,11,7,9,4,8,-11,0,-13
860,11,4,5,11,7,8,-2,-12
861,-16,12,13,-11,-5,6,-13,-2
862,-12,4,11,-6,0,8,7,-7
863,4,-13,4,3,-9,-2,-6,-11
864,13,-1,-12,4,-6,-1,6,-6
865,-1,0,-9,8,9,-4,-4,-10
866,10,8,-14,4,7,8,7,1
867,8,1,-16,-4,1,7,-3,-13
868,6,-6,-14,2,13,-4,-11,3
869,4,6,5,-5,-11,-12,12,3
870,-1,12,-11,4,15,9,-10,-12
871,4,-1,-12,-13,7,7,12,9
872,-12,-11,-13,-13,-11,-10,-5,11
873,2,-13,-4,-5,-8,9,-12,9
874,11,6,2,8,-15,6,-4,-9
875,-1,-8,4,11,-12,6,-12,13
876,-7,-4,5,15,1,3,10,4
877,4,4,-3,2,7,11,-2,-12
878,5,3,1,2,14,-14,14,-1
879,6,11,-2,-15,-7,11,-2,2
880,14,4,9,13,1,-10,-1,-4
881,12,6,-2,9,-3,13,-5,-11
882,11,-12,0,-11,-13,-5,8,2
883,-13,1,4,-13,-2,-12,0,-13
884,12,-3,12,-3,6,-4,-4,-12
885,-11,11,-5,-6,15,5,14,-6
886,-5,1,15,-9,-12,-9,-2,14
887,6,-8,-11,6,12,-11,0,-1
888,0,10,-2,-12,-12,15,11,12
889,-14,-2,-15,14,-9,-16,-5,-6
890,-13,10,-4,-10,9,-5,8,11
891,15,8,-9,-2,-8,2,-1,-1
892,-9,-14,-7,5,-15,2,14,4
893,2,9,-10,8,-16,10,-14,-9
894,-7,0,-1,1,10,6,5,7
895,-6,7,14,15,-7,7,-3,10
896,10,8,3,-9,-15,14,-9,3
897,2,11,-1,6,1,-12,-11,3
898,-4,1,13,12,2,5,-15,1
899,11,15,-14,-8,6,6,8,-16
900,11,-9,3,12,5,11,-7,3
901,4,-9,9,14,-9,-1,9,10
902,-14,8,-5,-16,-9,-4,-5,9
903,7,6,-12,7,12,-12,-9,9
904,-5,-10,9,8,-16,3,0,1
905,-11,4,11,-9,5,-1,-5,-7
906,5,-1,-1,2,10,-10,-4,-12
907,-6,-16,11,-14,-2,-6,15,-10
908,-5,15,11,-14,10,4,-2,-9
909,-5,13,14,-7,-2,-15,-15,14
910,8,-15,-11,-15,-2,8,-3,2
911,7,0,-9,6,-12,8,13,-11
912,1,-10,-12,15,-7,0,2,10
913,-5,-11,-12,4,-16,-10,8,4
914,-15,13,-16,6,-2,-3,3,-16
915,1,-6,6,-3,7,-15,13,-15
916,-12,-10,-15,-4,-12,-6,9,2
917,-6,3,-3,12,-15,-1,11,-6
918,-15,-7,7,-8,-15,3,-2,0
919,8,6,-4,9,11,3,-7,-9
920,-6,14,-14,-13,8,13,-13,13
921,-6,-9,-9,-7,-7,-2,-6,-9
922,-14,-16,8,12,14,-14,7,-13
923,-4,-9,-7,8,-2,-2,7,3
924,12,-14,15,-16,-12,-6,-1,8
925,7,1,7,-13,-5,-10,0,-2
926,-12,-6,3,-12,-16,8,-11,9
927,-1,-8,2,13,6,14,10,5
928,-15,-14,3,-6,-1,-6,10,-10
929,-5,-4,-8,15,5,-9,-9,-10
930,-10,2,9,-3,-4,2,5,-9
931,14,-15,-5,12,-9,2,-4,-7
932,0,2,-9,12,-12,-14,-16,-14
933,5,10,2,4,10,14,-15,-14
934,4,7,-15,2,-8,-2,-12,13
935,3,-5,5,1,-1,-11,11,12
936,-8,0,-5,15,5,7,-9,-12
937,4,-4,-14,4,5,-9,-2,1
938,5,-15,-5,-8,-7,-2,-15,7
939,-5,-11,7,-13,-16,12,-7,-14
940,-3,-3,-13,13,-2,-14,-2,13
941,-4,-12,-8,-8,-16,0,6,-9
942,5,-13,-5,-7,3,-15,8,-5
943,-14,-13,-4,7,-7,-11,4,13
944,1,4,7,-9,-5,-10,-13,-9
945,-16,-8,-2,-9,-1,12,-5,-9
946,3,11,-7,14,-10,-11,-4,8
947,2,-14,-8,-15,-10,8,-12,-15
948,-9,4,-12,-1,-2,15,-9,9
949,-16,14,-16,-12,-8,3,-14,8
950,-8,-13,3,9,15,-6,-2,-12
951,5,-13,-15,-7,4,-8,-2,-14
952,-5,-2,1,-4,4,-13,0,-11
953,-11,-7,-13,12,-4,-12,10,-11
954,14,-11,2,11,-10,3,-7,2
955,3,-10,2,-1,14,0,5,-2
956,15,-5,-14,-2,1,-11,8,3
957,5,8,-4,8,1,-3,3,-10
958,2,-6,-14,8,-1,-5,-4,-6
959,-8,-12,13,-14,13,9,-8,-10
960,-10,4,-15,15,-15,14,-9,8
961,5,6,3,13,-2,-9,-9,3
962,-7,-10,6,-6,0,-16,7,-9
963,-6,15,3,10,-2,15,3,12
964,14,-6,-5,15,-11,2,11,10
965,11,2,-9,15,-12,3,14,-2
966,-14,9,-8,-11,3,10,14,-10
967,-13,13,5,-8,-6,8,4,-10
968,6,3,14,-7,3,0,12,-7
969,-6,-11,-1,11,10,-1,-14,4
970,0,-2,-7,4,0,4,12,-4
971,-13,7,4,-6,3,4,9,3
972,8,-16,9,10,-6,10,-11,-15
973,-12,-9,15,15,-3,1,6,-16
974,-7,-10,1,-10,-4,9,-2,14
975,2,-4,8,-5,13,9,11,2
976,15,-3,11,2,-8,-9,-15,-14
977,13,3,5,-6,3,14,11,13
978,-13,-1,0,-11,5,-5,-10,-1
979,-4,8,13,10,15,-1,-13,13
980,13,5,-16,-4,14,-14,-5,-15
981,-3,14,13,9,3,-10,3,8
982,-11,3,-7,1,9,-15,2,-6
983,-12,3,-9,-10,-3,-9,-4,-7
984,6,11,-8,-7,-6,4,14,11
985,11,0,-5,11,-14,3,4,-3
986,12,15,-4,-5,7,-8,9,2
987,13,-7,-14,-11,5,-4,-14,11
988,-13,-9,9,-7,4,-1,-9,12
989,-11,-1,-10,12,-3,-12,-13,3
990,7,-9,1,4,-15,8,3,0
991,13,5,-1,-8,-1,-11,-16,13
992,3,5,2,9,4,-14,9,9
993,6,0,-14,-1,-8,1,-1,3
994,-16,5,8,-6,9,8,1,14
995,6,-6,-11,-10,8,5,1,-9
996,-7,-4,-1,-14,7,-3,-14,4
997,-7,-8,-14,-9,-5,-5,14,-12
998,-1,-14,-6,5,13,10,-13,11
999,7,0,-3,10,10,6,-6,-15
1000,4,-10,-7,-11,11,4,9,6
